desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,numOfRows,pageNo,totalCount,Column1
441394202103017 ,http://www.animal.go.kr/files/shelter/2021/12/202112301712646_s.jpg,2021-12-30,선유동 367-1 부근,[개] 믹스견,검정,2019,10.5,경기-고양-2021-01212,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301712646.jpg,종료(기증),M,Y,[Table],고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,999,1,8309,0
441394202103016 ,http://www.animal.go.kr/files/shelter/2021/12/202112301512470_s.jpg,2021-12-30,삼송동 331부근,[개] 믹스견,황색,2021,8,경기-고양-2021-01211,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301512470.jpg,종료(입양),F,N,[Table],고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,999,1,8309,0
441394202103015 ,http://www.animal.go.kr/files/shelter/2021/12/20211230151223_s.jpg,2021-12-30,삼송동 331부근,[개] 믹스견,황색,2019,16,경기-고양-2021-01210,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211230151223.jpg,종료(입양),F,N,[Table],고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,999,1,8309,0
441394202103014 ,http://www.animal.go.kr/files/shelter/2021/12/202112301412420_s.jpg,2021-12-30,관산동 604번지,[개] 믹스견,황색,2018,8,경기-고양-2021-01209,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301412420.jpg,종료(자연사),M,U,[Table],고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,999,1,8309,0
441374202101952 ,http://www.animal.go.kr/files/shelter/2021/12/202112311112658_s.jpg,2021-12-30,장안구 월드컵로 422,[개] 믹스견,갈색,2021,5,경기-수원-2021-00918,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311112658.jpg,종료(입양),M,N,[Table],수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,,999,1,8309,0
441374202101951 ,http://www.animal.go.kr/files/shelter/2021/12/202112311112914_s.jpg,2021-12-30,장안구 서부로2136번길 9,[개] 푸들,검정색,2020,5,경기-수원-2021-00917,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311112914.jpg,종료(반환),F,N,[Table],수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,,999,1,8309,0
431373202101485 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412820_s.jpg,2021-12-30,웅촌면 갓골길 11-4,[개] 믹스견,흰색,2021,1.7,울산-울주-2021-00993,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412820.jpg,종료(입양),M,N,[Table],울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,울산광역시 울주군,김은지,052-204-1635,,999,1,8309,0
431373202101484 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412238_s.jpg,2021-12-30,웅촌면 갓골길 11-4,[개] 믹스견,흰색,2021,1.8,울산-울주-2021-00992,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412238.jpg,종료(입양),F,N,[Table],울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,울산광역시 울주군,김은지,052-204-1635,,999,1,8309,0
431373202101483 ,http://www.animal.go.kr/files/shelter/2021/12/20211231141274_s.jpg,2021-12-30,웅촌면 갓골길 11-4,[개] 믹스견,갈색/검정/흰색,2021,1.8,울산-울주-2021-00991,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211231141274.jpg,종료(입양),F,N,[Table],울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,울산광역시 울주군,김은지,052-204-1635,,999,1,8309,0
431373202101482 ,http://www.animal.go.kr/files/shelter/2021/12/202112311212589_s.jpg,2021-12-30,서생면 대송 에이비팬션,[개] 믹스견,흰색,2021,5.1,울산-울주-2021-00990,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311212589.jpg,보호중,M,N,[Table],울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,울산광역시 울주군,김은지,052-204-1635,,999,1,8309,0
431372202100577 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412798_s.jpg,2021-12-30,강동서희스타힐스,[개] 말티즈,흰색,2014,3.2,울산-북구-2021-00327,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412798.jpg,보호중,M,N,[Table],울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 화산발리로 543  ,울산광역시 북구,구리라,052-241-8085,,999,1,8309,0
430364202100504 ,http://www.animal.go.kr/files/shelter/2021/12/202112310912589_s.jpg,2021-12-30,가양 1동 동사무소 인근,[개] 진도견,백색,2020,18,대전-동구-2021-00447,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112310912589.jpg,종료(반환),M,U,[Table],대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 동구,황서영,042-251-4647,,999,1,8309,0
428355202100797 ,http://www.animal.go.kr/files/shelter/2021/12/202112302112344_s.jpg,2021-12-30,계양구청 당직실(임학동 치안센타앞),[개] 믹스견,갈색/백색,2016,8,인천-계양-2021-00515,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112302112344.jpg,보호중,M,N,[Table],신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동) ,인천광역시 계양구,계양구,032-450-6844,,999,1,8309,0
428355202100796 ,http://www.animal.go.kr/files/shelter/2021/12/202112302112962_s.jpg,2021-12-30,목상동 산44번지,[개] 믹스견,연갈색,2020,9,인천-계양-2021-00514,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112302112962.jpg,보호중,M,N,[Table],신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동) ,인천광역시 계양구,계양구,032-450-6844,,999,1,8309,0
428353202101020 ,http://www.animal.go.kr/files/shelter/2021/12/202112311012204_s.jpg,2021-12-30,남동구 청능대로 715번길22,[고양이] 한국 고양이,갈/검/흰,2018,4.5,인천-남동-2021-00630,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311012204.jpg,종료(자연사),F,U,[Table],인천광역시수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",인천광역시 남동구,남동구,032-453-6093,,999,1,8309,0
428353202101019 ,http://www.animal.go.kr/files/shelter/2021/12/202112311012318_s.jpg,2021-12-30,남동구청,[개] 믹스견,갈/흰,2020,4,인천-남동-2021-00629,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311012318.jpg,종료(입양),M,N,[Table],인천광역시수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",인천광역시 남동구,남동구,032-453-6093,입양전제로 임시보호중,999,1,8309,0
428353202101018 ,http://www.animal.go.kr/files/shelter/2021/12/202112311012671[1]_s.jpg,2021-12-30,남동구청,[개] 믹스견,갈색,2021,2.7,인천-남동-2021-00628,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311012671[1].jpg,종료(입양),M,N,[Table],인천광역시수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",인천광역시 남동구,남동구,032-453-6093,입양전제로 임시보호중,999,1,8309,0
428351202101066 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412191_s.jpg,2021-12-30,미추홀구 숭의동 204-17,[개] 말티즈,흰색,2014,2.3,인천-미추홀-2021-00640,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412191.jpg,종료(입양),F,U,[Table],인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",인천광역시 미추홀구,미추홀구,032-880-4384,,999,1,8309,0
428350202100214 ,http://www.animal.go.kr/files/shelter/2021/12/202112301812238_s.jpg,2021-12-30,화수시장농협옆,[개] 믹스견,누런색(주둥이검정),2021,3.7,인천-동구-2021-00121,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301812238.jpg,종료(입양),F,N,[Table],경동동물병원,032-765-9988,인천광역시 중구 개항로 68 (경동) 경동동물병원,인천광역시 동구,김정선,032-770-6382,,999,1,8309,0
428350202100213 ,http://www.animal.go.kr/files/shelter/2021/12/202112301712970_s[1].jpg,2021-12-30,화수시장농협옆,[개] 믹스견,흰색,2021,3.5,인천-동구-2021-00122,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301712970.jpg,종료(입양),F,N,[Table],경동동물병원,032-765-9988,인천광역시 중구 개항로 68 (경동) 경동동물병원,인천광역시 동구,김정선,032-770-6382,,999,1,8309,0
427347202100894 ,http://www.animal.go.kr/files/shelter/2021/12/202112310912605_s.jpg,2021-12-30,용산동 청구블루빌 아파트,[고양이] 한국 고양이,삼색,2019,5.5,대구-달서-2021-00526,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112310912605.jpg,종료(자연사),F,Y,[Table],대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동) ,대구광역시 달서구,동물등록담당자,053-667-2692,,999,1,8309,0
426336202101134 ,http://www.animal.go.kr/files/shelter/2021/12/20211231131288_s[1].jpg,2021-12-30,대저2동 4866,[개] 믹스견,황색,2017,7,부산-강서-2021-00770,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211231131288.jpg,종료(자연사),M,N,[Table],부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,부산광역시 강서구,김세희,051-970-4814,,999,1,8309,0
426336202101133 ,http://www.animal.go.kr/files/shelter/2021/12/202112311312936_s.jpg,2021-12-30,대저2동 4866,[개] 믹스견,황색,2016,5.5,부산-강서-2021-00769,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311312936.jpg,종료(자연사),F,N,[Table],부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,부산광역시 강서구,김세희,051-970-4814,,999,1,8309,0
426333202101145 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412151_s.jpg,2021-12-30,해운대백병원 사거리,[고양이] 믹스묘,갈색+흰색,2021,1.2,부산-해운대-2021-00483,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412151.jpg,종료(자연사),M,N,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,부산광역시 해운대구,김동혁,051-749-5681,,999,1,8309,0
426325202100435 ,http://www.animal.go.kr/files/shelter/2021/12/202112310812718_s.jpg,2021-12-30,대청로126번길 32-6,[고양이] 한국 고양이,검은색,2021,0.5,부산-중구-2021-00257,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112310812718.jpeg,종료(입양),Q,N,[Table],부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,부산광역시 중구,오현지,051-600-4481,,999,1,8309,0
411324202100863 ,http://www.animal.go.kr/files/shelter/2021/12/202112301512537_s.jpg,2021-12-30,강동구 강동대로55길39,[개] 믹스견,"갈,흰색",2011,4.5,서울-강동-2021-00380,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301512537.jpg,종료(반환),F,N,[Table],둔촌동물병원,02-474-5100,서울특별시 강동구 양재대로 1385 (성내동) 둔촌동물병원,서울특별시 강동구,강동구청 반려동물팀,02-3425-6015,,999,1,8309,0
411310202100793 ,http://www.animal.go.kr/files/shelter/2021/12/202112311512895_s.jpg,2021-12-30,수락산 인근,[개] 믹스견,갈/검/흰,2021,2.5,서울-노원-2021-00182,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311512895.jpg,종료(안락사),F,U,[Table],한국동물구조관리협회,031-868-2851,경기도 양주시 남면 감악산로 63-37 (남면) ,서울특별시 노원구,민유민,02-2116-4268,,999,1,8309,0
411310202100792 ,http://www.animal.go.kr/files/shelter/2021/12/20211231151261_s.jpg,2021-12-30,수락산 인근,[개] 믹스견,검/갈/흰,2021,2.4,서울-노원-2021-00181,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211231151261.jpg,종료(입양),F,U,[Table],한국동물구조관리협회,031-868-2851,경기도 양주시 남면 감악산로 63-37 (남면) ,서울특별시 노원구,민유민,02-2116-4268,,999,1,8309,0
411310202100791 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412417_s[1].jpg,2021-12-30,수락산 인근,[개] 믹스견,갈/검/흰,2021,2.5,서울-노원-2021-00180,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412417.jpg,종료(입양),F,U,[Table],한국동물구조관리협회,031-868-2851,경기도 양주시 남면 감악산로 63-37 (남면) ,서울특별시 노원구,민유민,02-2116-4268,,999,1,8309,0
411308202100630 ,http://www.animal.go.kr/files/shelter/2021/12/202112311512967_s.jpg,2021-12-30,번동 437-38 인근,[개] 믹스견,흰,2017,15,서울-강북-2021-00240,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311512967.jpg,종료(반환),F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 강북구,,02-901-6464,,999,1,8309,0
411305202100638 ,http://www.animal.go.kr/files/shelter/2021/12/20211231141223_s.jpg,2021-12-30,제기로 33길 25 동대문노인복지관 인근,[개] 요크셔 테리어,갈/검,2013,5.4,서울-동대문-2021-00206,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211231141223.jpg,종료(입양),M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,서울특별시 동대문구,남우창,02-2127-4268,,999,1,8309,0
411305202100637 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412172_s.jpg,2021-12-30,장한로 14길 81 인근,[개] 믹스견,갈/흰,2021,4.7,서울-동대문-2021-00205,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412172.jpg,종료(반환),F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,서울특별시 동대문구,남우창,02-2127-4268,,999,1,8309,0
469569202100989 ,http://www.animal.go.kr/files/shelter/2021/12/202112302012373_s.jpg,2021-12-30,부강면 부강리  산 33-2,[개] 믹스견,검정 얼룩,2019,6,세종-세종-2021-00539,20211230,20220106,http://www.animal.go.kr/files/shelter/2021/12/202112302012373.jpg,종료(자연사),F,U,[Table],세종유기동물보호센터,010-4435-3720,세종특별자치시  전동면 미륵당1길 188 (전동면) ,세종특별자치시,동물복지담당,044-300-7615,,999,1,8309,0
448546202100459 ,http://www.animal.go.kr/files/shelter/2021/12/202112301712539_s.jpg,2021-12-30,수동면 사근산성길,[개] 믹스견,흰색,2020,10,경남-함양-2021-00246,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301712539.jpg,종료(자연사),F,N,[Table],함양군위탁보호소,055-960-8143,"경상남도 함양군 함양읍 함양남서로 996-76 (함양읍, 농업기술센터) ",경상남도 함양군,,055-960-8140,,999,1,8309,0
448546202100458 ,http://www.animal.go.kr/files/shelter/2021/12/202112301712297_s.jpg,2021-12-30,수동면 사근산성길,[개] 믹스견,흰색,2020,10,경남-함양-2021-00245,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301712297.jpg,종료(입양),F,N,[Table],함양군위탁보호소,055-960-8143,"경상남도 함양군 함양읍 함양남서로 996-76 (함양읍, 농업기술센터) ",경상남도 함양군,,055-960-8140,,999,1,8309,0
448546202100457 ,http://www.animal.go.kr/files/shelter/2021/12/202112301712143_s.jpg,2021-12-30,수동면 사근산성길,[개] 믹스견,흰색,2015,15,경남-함양-2021-00244,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301712143.jpg,종료(안락사),F,N,[Table],함양군위탁보호소,055-960-8143,"경상남도 함양군 함양읍 함양남서로 996-76 (함양읍, 농업기술센터) ",경상남도 함양군,,055-960-8140,,999,1,8309,0
448544202100392 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312222_s.jpg,2021-12-30,하동군 하동읍 서재길81-8,[개] 라브라도 리트리버,적갈색,2017,26.5,경남-하동-2021-00298,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312222.jpg,종료(반환),M,N,[Table],하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,,999,1,8309,0
